data,rodada,mandante,visitante,gols_mandante,gols_visitante,competicao
2015-11-22,36,Internacional,Gremio,1,0,Brasileirao Serie A 2015
2015-11-22,36,Joinville,Vasco,1,2,Brasileirao Serie A 2015
2015-11-22,36,Sport,Athletico-PR,0,0,Brasileirao Serie A 2015
2015-11-28,37,Avai,Ponte Preta,1,0,Brasileirao Serie A 2015
2015-11-28,37,Fluminense,Internacional,1,1,Brasileirao Serie A 2015
2015-11-28,37,Sao Paulo,Figueirense,3,2,Brasileirao Serie A 2015
2015-11-29,37,Athletico-PR,Flamengo,3,0,Brasileirao Serie A 2015
2015-11-29,37,Chapecoense,Goias,1,3,Brasileirao Serie A 2015
2015-11-29,37,Cruzeiro,Joinville,3,0,Brasileirao Serie A 2015
2015-11-29,37,Gremio,Atletico-MG,2,1,Brasileirao Serie A 2015
2015-11-29,37,Palmeiras,Coritiba,0,2,Brasileirao Serie A 2015
2015-11-29,37,Sport,Corinthians,2,0,Brasileirao Serie A 2015
2015-11-29,37,Vasco,Santos,1,0,Brasileirao Serie A 2015
2015-12-06,38,Atletico-MG,Chapecoense,3,0,Brasileirao Serie A 2015
2015-12-06,38,Corinthians,Avai,1,1,Brasileirao Serie A 2015
2015-12-06,38,Coritiba,Vasco,0,0,Brasileirao Serie A 2015
2015-12-06,38,Figueirense,Fluminense,1,0,Brasileirao Serie A 2015
2015-12-06,38,Flamengo,Palmeiras,1,2,Brasileirao Serie A 2015
2015-12-06,38,Goias,Sao Paulo,0,1,Brasileirao Serie A 2015
2015-12-06,38,Internacional,Cruzeiro,2,0,Brasileirao Serie A 2015
2015-12-06,38,Joinville,Gremio,0,2,Brasileirao Serie A 2015
2015-12-06,38,Ponte Preta,Sport,0,1,Brasileirao Serie A 2015
2015-12-06,38,Santos,Athletico-PR,5,1,Brasileirao Serie A 2015
2016-05-14,1,Atletico-MG,Santos,1,0,Brasileirao Serie A 2016
2016-05-14,1,Coritiba,Cruzeiro,1,0,Brasileirao Serie A 2016
2016-05-14,1,Flamengo,Sport,1,0,Brasileirao Serie A 2016
2016-05-14,1,Palmeiras,Athletico-PR,4,0,Brasileirao Serie A 2016
2016-05-15,1,America-MG,Fluminense,0,1,Brasileirao Serie A 2016
2016-05-15,1,Botafogo-RJ,Sao Paulo,0,1,Brasileirao Serie A 2016
2016-05-15,1,Corinthians,Gremio,0,0,Brasileirao Serie A 2016
2016-05-15,1,Figueirense,Ponte Preta,0,0,Brasileirao Serie A 2016
2016-05-15,1,Internacional,Chapecoense,0,0,Brasileirao Serie A 2016
2016-05-15,1,Santa Cruz,Vitoria,4,1,Brasileirao Serie A 2016
2016-05-21,2,Cruzeiro,Figueirense,2,2,Brasileirao Serie A 2016
2016-05-21,2,Fluminense,Santa Cruz,2,2,Brasileirao Serie A 2016
2016-05-21,2,Ponte Preta,Palmeiras,2,1,Brasileirao Serie A 2016
2016-05-22,2,Athletico-PR,Atletico-MG,1,1,Brasileirao Serie A 2016
2016-05-22,2,Chapecoense,America-MG,3,1,Brasileirao Serie A 2016
2016-05-22,2,Gremio,Flamengo,1,0,Brasileirao Serie A 2016
2016-05-22,2,Santos,Coritiba,2,1,Brasileirao Serie A 2016
2016-05-22,2,Sao Paulo,Internacional,1,2,Brasileirao Serie A 2016
2016-05-22,2,Sport,Botafogo-RJ,1,1,Brasileirao Serie A 2016
2016-05-22,2,Vitoria,Corinthians,3,2,Brasileirao Serie A 2016
2016-05-25,3,America-MG,Vitoria,1,1,Brasileirao Serie A 2016
2016-05-25,3,Botafogo-RJ,Athletico-PR,2,1,Brasileirao Serie A 2016
2016-05-25,3,Coritiba,Sao Paulo,1,1,Brasileirao Serie A 2016
2016-05-25,3,Figueirense,Santos,2,2,Brasileirao Serie A 2016
2016-05-25,3,Flamengo,Chapecoense,2,2,Brasileirao Serie A 2016
2016-05-25,3,Palmeiras,Fluminense,2,0,Brasileirao Serie A 2016
2016-05-25,3,Santa Cruz,Cruzeiro,4,1,Brasileirao Serie A 2016
2016-05-26,3,Atletico-MG,Gremio,0,3,Brasileirao Serie A 2016
2016-05-26,3,Corinthians,Ponte Preta,3,0,Brasileirao Serie A 2016
2016-05-26,3,Internacional,Sport,1,0,Brasileirao Serie A 2016
2016-05-28,4,Athletico-PR,Figueirense,2,1,Brasileirao Serie A 2016
2016-05-28,4,Chapecoense,Santa Cruz,1,1,Brasileirao Serie A 2016
2016-05-28,4,Cruzeiro,America-MG,1,1,Brasileirao Serie A 2016
2016-05-29,4,Fluminense,Botafogo-RJ,1,0,Brasileirao Serie A 2016
2016-05-29,4,Gremio,Coritiba,2,0,Brasileirao Serie A 2016
2016-05-29,4,Ponte Preta,Flamengo,1,2,Brasileirao Serie A 2016
2016-05-29,4,Santos,Internacional,0,1,Brasileirao Serie A 2016
2016-05-29,4,Sao Paulo,Palmeiras,1,0,Brasileirao Serie A 2016
2016-05-29,4,Sport,Corinthians,0,2,Brasileirao Serie A 2016
2016-05-29,4,Vitoria,Atletico-MG,1,1,Brasileirao Serie A 2016
2016-06-01,5,Atletico-MG,Fluminense,1,1,Brasileirao Serie A 2016
2016-06-01,5,Botafogo-RJ,Cruzeiro,0,1,Brasileirao Serie A 2016
2016-06-01,5,Corinthians,Santos,1,0,Brasileirao Serie A 2016
2016-06-01,5,Coritiba,Chapecoense,3,4,Brasileirao Serie A 2016
2016-06-01,5,Figueirense,Sao Paulo,1,0,Brasileirao Serie A 2016
2016-06-01,5,Internacional,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-06-01,5,Santa Cruz,Sport,0,1,Brasileirao Serie A 2016
2016-06-02,5,America-MG,Ponte Preta,1,2,Brasileirao Serie A 2016
2016-06-02,5,Flamengo,Vitoria,1,0,Brasileirao Serie A 2016
2016-06-02,5,Palmeiras,Gremio,4,3,Brasileirao Serie A 2016
2016-06-04,6,Athletico-PR,Santa Cruz,1,0,Brasileirao Serie A 2016
2016-06-04,6,Chapecoense,Fluminense,0,0,Brasileirao Serie A 2016
2016-06-04,6,Corinthians,Coritiba,2,1,Brasileirao Serie A 2016
2016-06-05,6,America-MG,Figueirense,1,0,Brasileirao Serie A 2016
2016-06-05,6,Cruzeiro,Sao Paulo,0,1,Brasileirao Serie A 2016
2016-06-05,6,Flamengo,Palmeiras,1,2,Brasileirao Serie A 2016
2016-06-05,6,Gremio,Ponte Preta,1,0,Brasileirao Serie A 2016
2016-06-05,6,Santos,Botafogo-RJ,3,0,Brasileirao Serie A 2016
2016-06-05,6,Sport,Atletico-MG,4,4,Brasileirao Serie A 2016
2016-06-05,6,Vitoria,Internacional,1,0,Brasileirao Serie A 2016
2016-06-11,7,Fluminense,Gremio,1,1,Brasileirao Serie A 2016
2016-06-11,7,Internacional,America-MG,3,1,Brasileirao Serie A 2016
2016-06-11,7,Ponte Preta,Chapecoense,2,1,Brasileirao Serie A 2016
2016-06-11,7,Sao Paulo,Athletico-PR,1,2,Brasileirao Serie A 2016
2016-06-12,7,Atletico-MG,Cruzeiro,2,3,Brasileirao Serie A 2016
2016-06-12,7,Botafogo-RJ,Vitoria,1,1,Brasileirao Serie A 2016
2016-06-12,7,Coritiba,Sport,3,2,Brasileirao Serie A 2016
2016-06-12,7,Figueirense,Flamengo,1,0,Brasileirao Serie A 2016
2016-06-12,7,Palmeiras,Corinthians,1,0,Brasileirao Serie A 2016
2016-06-12,7,Santa Cruz,Santos,0,2,Brasileirao Serie A 2016
2016-06-15,8,Botafogo-RJ,America-MG,3,1,Brasileirao Serie A 2016
2016-06-15,8,Chapecoense,Gremio,3,3,Brasileirao Serie A 2016
2016-06-15,8,Coritiba,Palmeiras,2,2,Brasileirao Serie A 2016
2016-06-15,8,Cruzeiro,Flamengo,0,1,Brasileirao Serie A 2016
2016-06-15,8,Ponte Preta,Athletico-PR,3,2,Brasileirao Serie A 2016
2016-06-15,8,Santa Cruz,Figueirense,1,0,Brasileirao Serie A 2016
2016-06-15,8,Santos,Sport,2,0,Brasileirao Serie A 2016
2016-06-15,8,Sao Paulo,Vitoria,2,0,Brasileirao Serie A 2016
2016-06-16,8,Fluminense,Corinthians,1,0,Brasileirao Serie A 2016
2016-06-16,8,Internacional,Atletico-MG,2,0,Brasileirao Serie A 2016
2016-06-18,9,America-MG,Coritiba,2,1,Brasileirao Serie A 2016
2016-06-18,9,Athletico-PR,Santos,1,0,Brasileirao Serie A 2016
2016-06-18,9,Palmeiras,Santa Cruz,3,1,Brasileirao Serie A 2016
2016-06-19,9,Atletico-MG,Ponte Preta,3,0,Brasileirao Serie A 2016
2016-06-19,9,Corinthians,Botafogo-RJ,3,1,Brasileirao Serie A 2016
2016-06-19,9,Figueirense,Internacional,3,2,Brasileirao Serie A 2016
2016-06-19,9,Flamengo,Sao Paulo,2,2,Brasileirao Serie A 2016
2016-06-19,9,Gremio,Cruzeiro,2,0,Brasileirao Serie A 2016
2016-06-19,9,Sport,Fluminense,2,1,Brasileirao Serie A 2016
2016-06-19,9,Vitoria,Chapecoense,1,2,Brasileirao Serie A 2016
2016-06-21,10,Palmeiras,America-MG,2,0,Brasileirao Serie A 2016
2016-06-22,10,Atletico-MG,Corinthians,2,1,Brasileirao Serie A 2016
2016-06-22,10,Botafogo-RJ,Figueirense,0,0,Brasileirao Serie A 2016
2016-06-22,10,Fluminense,Santos,2,4,Brasileirao Serie A 2016
2016-06-22,10,Ponte Preta,Cruzeiro,0,4,Brasileirao Serie A 2016
2016-06-22,10,Santa Cruz,Flamengo,0,1,Brasileirao Serie A 2016
2016-06-23,10,Chapecoense,Athletico-PR,0,0,Brasileirao Serie A 2016
2016-06-23,10,Coritiba,Internacional,1,1,Brasileirao Serie A 2016
2016-06-23,10,Gremio,Vitoria,1,2,Brasileirao Serie A 2016
2016-06-23,10,Sao Paulo,Sport,0,0,Brasileirao Serie A 2016
2016-06-25,11,Corinthians,Santa Cruz,2,1,Brasileirao Serie A 2016
2016-06-25,11,Cruzeiro,Palmeiras,2,1,Brasileirao Serie A 2016
2016-06-26,11,America-MG,Atletico-MG,0,1,Brasileirao Serie A 2016
2016-06-26,11,Athletico-PR,Gremio,2,0,Brasileirao Serie A 2016
2016-06-26,11,Figueirense,Coritiba,0,0,Brasileirao Serie A 2016
2016-06-26,11,Flamengo,Fluminense,1,2,Brasileirao Serie A 2016
2016-06-26,11,Internacional,Botafogo-RJ,2,3,Brasileirao Serie A 2016
2016-06-26,11,Santos,Sao Paulo,3,0,Brasileirao Serie A 2016
2016-06-26,11,Sport,Chapecoense,5,1,Brasileirao Serie A 2016
2016-06-26,11,Vitoria,Ponte Preta,1,1,Brasileirao Serie A 2016
2016-06-29,12,America-MG,Corinthians,0,2,Brasileirao Serie A 2016
2016-06-29,12,Chapecoense,Cruzeiro,3,2,Brasileirao Serie A 2016
2016-06-29,12,Coritiba,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-06-29,12,Flamengo,Internacional,1,0,Brasileirao Serie A 2016
2016-06-29,12,Gremio,Santos,3,2,Brasileirao Serie A 2016
2016-06-29,12,Sao Paulo,Fluminense,2,1,Brasileirao Serie A 2016
2016-06-29,12,Vitoria,Sport,3,2,Brasileirao Serie A 2016
2016-06-30,12,Atletico-MG,Botafogo-RJ,5,3,Brasileirao Serie A 2016
2016-06-30,12,Palmeiras,Figueirense,4,0,Brasileirao Serie A 2016
2016-06-30,12,Santa Cruz,Ponte Preta,0,3,Brasileirao Serie A 2016
2016-07-02,13,Athletico-PR,America-MG,1,0,Brasileirao Serie A 2016
2016-07-02,13,Fluminense,Coritiba,0,0,Brasileirao Serie A 2016
2016-07-03,13,Botafogo-RJ,Santa Cruz,2,1,Brasileirao Serie A 2016
2016-07-03,13,Corinthians,Flamengo,4,0,Brasileirao Serie A 2016
2016-07-03,13,Cruzeiro,Vitoria,2,2,Brasileirao Serie A 2016
2016-07-03,13,Figueirense,Atletico-MG,1,1,Brasileirao Serie A 2016
2016-07-03,13,Internacional,Gremio,0,1,Brasileirao Serie A 2016
2016-07-03,13,Ponte Preta,Sao Paulo,1,0,Brasileirao Serie A 2016
2016-07-03,13,Santos,Chapecoense,3,0,Brasileirao Serie A 2016
2016-07-04,13,Sport,Palmeiras,1,3,Brasileirao Serie A 2016
2016-07-09,14,Chapecoense,Corinthians,0,2,Brasileirao Serie A 2016
2016-07-09,14,Coritiba,Botafogo-RJ,0,0,Brasileirao Serie A 2016
2016-07-09,14,Ponte Preta,Sport,2,1,Brasileirao Serie A 2016
2016-07-10,14,Flamengo,Atletico-MG,2,0,Brasileirao Serie A 2016
2016-07-10,14,Gremio,Figueirense,2,1,Brasileirao Serie A 2016
2016-07-10,14,Santa Cruz,Internacional,1,0,Brasileirao Serie A 2016
2016-07-10,14,Sao Paulo,America-MG,3,0,Brasileirao Serie A 2016
2016-07-10,14,Vitoria,Fluminense,0,0,Brasileirao Serie A 2016
2016-07-11,14,Cruzeiro,Athletico-PR,0,3,Brasileirao Serie A 2016
2016-07-12,14,Palmeiras,Santos,1,1,Brasileirao Serie A 2016
2016-07-16,15,Botafogo-RJ,Flamengo,3,3,Brasileirao Serie A 2016
2016-07-16,15,Santos,Ponte Preta,3,1,Brasileirao Serie A 2016
2016-07-17,15,America-MG,Santa Cruz,0,3,Brasileirao Serie A 2016
2016-07-17,15,Athletico-PR,Vitoria,1,1,Brasileirao Serie A 2016
2016-07-17,15,Corinthians,Sao Paulo,1,1,Brasileirao Serie A 2016
2016-07-17,15,Figueirense,Chapecoense,1,1,Brasileirao Serie A 2016
2016-07-17,15,Fluminense,Cruzeiro,2,0,Brasileirao Serie A 2016
2016-07-17,15,Internacional,Palmeiras,0,1,Brasileirao Serie A 2016
2016-07-17,15,Sport,Gremio,4,2,Brasileirao Serie A 2016
2016-07-18,15,Atletico-MG,Coritiba,2,1,Brasileirao Serie A 2016
2016-07-23,16,Corinthians,Figueirense,1,1,Brasileirao Serie A 2016
2016-07-23,16,Santa Cruz,Coritiba,0,1,Brasileirao Serie A 2016
2016-07-24,16,Athletico-PR,Fluminense,1,0,Brasileirao Serie A 2016
2016-07-24,16,Chapecoense,Botafogo-RJ,2,1,Brasileirao Serie A 2016
2016-07-24,16,Cruzeiro,Sport,1,2,Brasileirao Serie A 2016
2016-07-24,16,Gremio,Sao Paulo,1,0,Brasileirao Serie A 2016
2016-07-24,16,Palmeiras,Atletico-MG,0,1,Brasileirao Serie A 2016
2016-07-24,16,Ponte Preta,Internacional,2,2,Brasileirao Serie A 2016
2016-07-24,16,Vitoria,Santos,2,3,Brasileirao Serie A 2016
2016-07-25,16,Flamengo,America-MG,2,1,Brasileirao Serie A 2016
2016-07-30,17,Atletico-MG,Santa Cruz,3,0,Brasileirao Serie A 2016
2016-07-30,17,Figueirense,Vitoria,1,0,Brasileirao Serie A 2016
2016-07-30,17,Sport,Athletico-PR,2,0,Brasileirao Serie A 2016
2016-07-31,17,America-MG,Gremio,0,0,Brasileirao Serie A 2016
2016-07-31,17,Botafogo-RJ,Palmeiras,3,1,Brasileirao Serie A 2016
2016-07-31,17,Coritiba,Flamengo,0,2,Brasileirao Serie A 2016
2016-07-31,17,Fluminense,Ponte Preta,3,0,Brasileirao Serie A 2016
2016-07-31,17,Internacional,Corinthians,0,1,Brasileirao Serie A 2016
2016-07-31,17,Santos,Cruzeiro,2,0,Brasileirao Serie A 2016
2016-07-31,17,Sao Paulo,Chapecoense,2,2,Brasileirao Serie A 2016
2016-08-03,18,Athletico-PR,Corinthians,2,0,Brasileirao Serie A 2016
2016-08-03,18,Santos,Flamengo,0,0,Brasileirao Serie A 2016
2016-08-03,18,Sport,America-MG,1,1,Brasileirao Serie A 2016
2016-08-03,18,Vitoria,Coritiba,3,1,Brasileirao Serie A 2016
2016-08-04,18,Chapecoense,Palmeiras,1,1,Brasileirao Serie A 2016
2016-08-04,18,Cruzeiro,Internacional,4,2,Brasileirao Serie A 2016
2016-08-04,18,Gremio,Santa Cruz,0,0,Brasileirao Serie A 2016
2016-08-04,18,Ponte Preta,Botafogo-RJ,2,0,Brasileirao Serie A 2016
2016-08-04,18,Sao Paulo,Atletico-MG,1,2,Brasileirao Serie A 2016
2016-08-06,19,Flamengo,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-08-07,19,America-MG,Santos,1,0,Brasileirao Serie A 2016
2016-08-07,19,Coritiba,Ponte Preta,3,1,Brasileirao Serie A 2016
2016-08-07,19,Figueirense,Sport,1,1,Brasileirao Serie A 2016
2016-08-07,19,Internacional,Fluminense,2,2,Brasileirao Serie A 2016
2016-08-07,19,Palmeiras,Vitoria,2,1,Brasileirao Serie A 2016
2016-08-07,19,Santa Cruz,Sao Paulo,1,2,Brasileirao Serie A 2016
2016-08-08,19,Atletico-MG,Chapecoense,3,1,Brasileirao Serie A 2016
2016-08-08,19,Corinthians,Cruzeiro,1,1,Brasileirao Serie A 2016
2016-08-13,20,Ponte Preta,Figueirense,2,0,Brasileirao Serie A 2016
2016-08-13,20,Sport,Flamengo,1,0,Brasileirao Serie A 2016
2016-08-14,20,Athletico-PR,Palmeiras,0,1,Brasileirao Serie A 2016
2016-08-14,20,Cruzeiro,Coritiba,2,2,Brasileirao Serie A 2016
2016-08-14,20,Fluminense,America-MG,1,0,Brasileirao Serie A 2016
2016-08-14,20,Gremio,Corinthians,3,0,Brasileirao Serie A 2016
2016-08-14,20,Santos,Atletico-MG,3,0,Brasileirao Serie A 2016
2016-08-14,20,Sao Paulo,Botafogo-RJ,0,1,Brasileirao Serie A 2016
2016-08-14,20,Vitoria,Santa Cruz,2,2,Brasileirao Serie A 2016
2016-08-15,20,Chapecoense,Internacional,1,0,Brasileirao Serie A 2016
2016-08-19,21,America-MG,Chapecoense,1,2,Brasileirao Serie A 2016
2016-08-20,21,Botafogo-RJ,Sport,3,0,Brasileirao Serie A 2016
2016-08-21,21,Atletico-MG,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-08-21,21,Coritiba,Santos,2,1,Brasileirao Serie A 2016
2016-08-21,21,Figueirense,Cruzeiro,1,2,Brasileirao Serie A 2016
2016-08-21,21,Flamengo,Gremio,2,1,Brasileirao Serie A 2016
2016-08-21,21,Internacional,Sao Paulo,1,1,Brasileirao Serie A 2016
2016-08-21,21,Palmeiras,Ponte Preta,2,2,Brasileirao Serie A 2016
2016-08-21,21,Santa Cruz,Fluminense,0,1,Brasileirao Serie A 2016
2016-08-22,21,Corinthians,Vitoria,2,1,Brasileirao Serie A 2016
2016-08-27,22,Ponte Preta,Corinthians,2,0,Brasileirao Serie A 2016
2016-08-28,22,Chapecoense,Flamengo,1,3,Brasileirao Serie A 2016
2016-08-28,22,Cruzeiro,Santa Cruz,2,0,Brasileirao Serie A 2016
2016-08-28,22,Fluminense,Palmeiras,0,2,Brasileirao Serie A 2016
2016-08-28,22,Gremio,Atletico-MG,1,1,Brasileirao Serie A 2016
2016-08-28,22,Santos,Figueirense,0,1,Brasileirao Serie A 2016
2016-08-28,22,Sao Paulo,Coritiba,0,0,Brasileirao Serie A 2016
2016-08-28,22,Sport,Internacional,1,1,Brasileirao Serie A 2016
2016-08-28,22,Vitoria,America-MG,2,1,Brasileirao Serie A 2016
2016-08-29,22,Athletico-PR,Botafogo-RJ,1,0,Brasileirao Serie A 2016
2016-09-03,18,Fluminense,Figueirense,3,2,Brasileirao Serie A 2016
2016-09-04,19,Botafogo-RJ,Gremio,2,1,Brasileirao Serie A 2016
2016-09-07,23,Atletico-MG,Vitoria,2,1,Brasileirao Serie A 2016
2016-09-07,23,Botafogo-RJ,Fluminense,1,0,Brasileirao Serie A 2016
2016-09-07,23,Coritiba,Gremio,4,0,Brasileirao Serie A 2016
2016-09-07,23,Figueirense,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-09-07,23,Flamengo,Ponte Preta,2,1,Brasileirao Serie A 2016
2016-09-07,23,Palmeiras,Sao Paulo,2,1,Brasileirao Serie A 2016
2016-09-07,23,Santa Cruz,Chapecoense,2,2,Brasileirao Serie A 2016
2016-09-08,23,America-MG,Cruzeiro,0,2,Brasileirao Serie A 2016
2016-09-08,23,Corinthians,Sport,3,0,Brasileirao Serie A 2016
2016-09-08,23,Internacional,Santos,2,1,Brasileirao Serie A 2016
2016-09-10,24,Vitoria,Flamengo,1,2,Brasileirao Serie A 2016
2016-09-11,24,Athletico-PR,Internacional,2,1,Brasileirao Serie A 2016
2016-09-11,24,Chapecoense,Coritiba,1,0,Brasileirao Serie A 2016
2016-09-11,24,Cruzeiro,Botafogo-RJ,0,2,Brasileirao Serie A 2016
2016-09-11,24,Gremio,Palmeiras,0,0,Brasileirao Serie A 2016
2016-09-11,24,Ponte Preta,America-MG,1,1,Brasileirao Serie A 2016
2016-09-11,24,Santos,Corinthians,2,1,Brasileirao Serie A 2016
2016-09-11,24,Sao Paulo,Figueirense,3,1,Brasileirao Serie A 2016
2016-09-11,24,Sport,Santa Cruz,5,3,Brasileirao Serie A 2016
2016-09-12,24,Fluminense,Atletico-MG,4,2,Brasileirao Serie A 2016
2016-09-14,25,Botafogo-RJ,Santos,0,1,Brasileirao Serie A 2016
2016-09-14,25,Coritiba,Corinthians,1,1,Brasileirao Serie A 2016
2016-09-14,25,Figueirense,America-MG,2,2,Brasileirao Serie A 2016
2016-09-14,25,Palmeiras,Flamengo,1,1,Brasileirao Serie A 2016
2016-09-14,25,Ponte Preta,Gremio,3,0,Brasileirao Serie A 2016
2016-09-14,25,Santa Cruz,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-09-15,25,Atletico-MG,Sport,1,0,Brasileirao Serie A 2016
2016-09-15,25,Fluminense,Chapecoense,1,2,Brasileirao Serie A 2016
2016-09-15,25,Internacional,Vitoria,0,1,Brasileirao Serie A 2016
2016-09-15,25,Sao Paulo,Cruzeiro,1,0,Brasileirao Serie A 2016
2016-09-17,26,Corinthians,Palmeiras,0,2,Brasileirao Serie A 2016
2016-09-18,26,Athletico-PR,Sao Paulo,1,0,Brasileirao Serie A 2016
2016-09-18,26,Chapecoense,Ponte Preta,2,2,Brasileirao Serie A 2016
2016-09-18,26,Cruzeiro,Atletico-MG,1,1,Brasileirao Serie A 2016
2016-09-18,26,Flamengo,Figueirense,2,0,Brasileirao Serie A 2016
2016-09-18,26,Gremio,Fluminense,0,1,Brasileirao Serie A 2016
2016-09-18,26,Santos,Santa Cruz,3,2,Brasileirao Serie A 2016
2016-09-18,26,Sport,Coritiba,0,1,Brasileirao Serie A 2016
2016-09-18,26,Vitoria,Botafogo-RJ,0,1,Brasileirao Serie A 2016
2016-09-19,26,America-MG,Internacional,1,0,Brasileirao Serie A 2016
2016-09-24,27,America-MG,Botafogo-RJ,1,0,Brasileirao Serie A 2016
2016-09-24,27,Palmeiras,Coritiba,2,1,Brasileirao Serie A 2016
2016-09-24,27,Sport,Santos,1,0,Brasileirao Serie A 2016
2016-09-25,27,Athletico-PR,Ponte Preta,3,0,Brasileirao Serie A 2016
2016-09-25,27,Atletico-MG,Internacional,3,1,Brasileirao Serie A 2016
2016-09-25,27,Corinthians,Fluminense,0,1,Brasileirao Serie A 2016
2016-09-25,27,Figueirense,Santa Cruz,3,1,Brasileirao Serie A 2016
2016-09-25,27,Flamengo,Cruzeiro,2,1,Brasileirao Serie A 2016
2016-09-25,27,Gremio,Chapecoense,1,0,Brasileirao Serie A 2016
2016-09-25,27,Vitoria,Sao Paulo,2,0,Brasileirao Serie A 2016
2016-10-01,28,Botafogo-RJ,Corinthians,2,0,Brasileirao Serie A 2016
2016-10-01,28,Chapecoense,Vitoria,1,4,Brasileirao Serie A 2016
2016-10-01,28,Cruzeiro,Gremio,1,0,Brasileirao Serie A 2016
2016-10-01,28,Fluminense,Sport,3,1,Brasileirao Serie A 2016
2016-10-01,28,Internacional,Figueirense,1,0,Brasileirao Serie A 2016
2016-10-01,28,Ponte Preta,Atletico-MG,1,2,Brasileirao Serie A 2016
2016-10-01,28,Santos,Athletico-PR,2,0,Brasileirao Serie A 2016
2016-10-01,28,Sao Paulo,Flamengo,0,0,Brasileirao Serie A 2016
2016-10-03,28,Coritiba,America-MG,3,0,Brasileirao Serie A 2016
2016-10-03,28,Santa Cruz,Palmeiras,2,3,Brasileirao Serie A 2016
2016-10-05,29,Athletico-PR,Chapecoense,3,1,Brasileirao Serie A 2016
2016-10-05,29,Corinthians,Atletico-MG,0,0,Brasileirao Serie A 2016
2016-10-05,29,Santos,Fluminense,2,1,Brasileirao Serie A 2016
2016-10-05,29,Sport,Sao Paulo,1,1,Brasileirao Serie A 2016
2016-10-05,29,Vitoria,Gremio,0,1,Brasileirao Serie A 2016
2016-10-06,29,Internacional,Coritiba,1,0,Brasileirao Serie A 2016
2016-10-08,29,Cruzeiro,Ponte Preta,2,0,Brasileirao Serie A 2016
2016-10-09,29,America-MG,Palmeiras,0,2,Brasileirao Serie A 2016
2016-10-09,29,Figueirense,Botafogo-RJ,0,1,Brasileirao Serie A 2016
2016-10-09,29,Flamengo,Santa Cruz,3,0,Brasileirao Serie A 2016
2016-10-12,30,Botafogo-RJ,Internacional,1,0,Brasileirao Serie A 2016
2016-10-12,30,Chapecoense,Sport,3,0,Brasileirao Serie A 2016
2016-10-12,30,Coritiba,Figueirense,0,0,Brasileirao Serie A 2016
2016-10-12,30,Santa Cruz,Corinthians,2,4,Brasileirao Serie A 2016
2016-10-13,30,Atletico-MG,America-MG,3,0,Brasileirao Serie A 2016
2016-10-13,30,Fluminense,Flamengo,1,2,Brasileirao Serie A 2016
2016-10-13,30,Gremio,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-10-13,30,Palmeiras,Cruzeiro,0,0,Brasileirao Serie A 2016
2016-10-13,30,Ponte Preta,Vitoria,2,0,Brasileirao Serie A 2016
2016-10-13,30,Sao Paulo,Santos,0,1,Brasileirao Serie A 2016
2016-10-16,31,Athletico-PR,Coritiba,2,0,Brasileirao Serie A 2016
2016-10-16,31,Botafogo-RJ,Atletico-MG,3,2,Brasileirao Serie A 2016
2016-10-16,31,Corinthians,America-MG,2,0,Brasileirao Serie A 2016
2016-10-16,31,Cruzeiro,Chapecoense,0,0,Brasileirao Serie A 2016
2016-10-16,31,Figueirense,Palmeiras,1,2,Brasileirao Serie A 2016
2016-10-16,31,Internacional,Flamengo,2,1,Brasileirao Serie A 2016
2016-10-16,31,Ponte Preta,Santa Cruz,3,0,Brasileirao Serie A 2016
2016-10-16,31,Santos,Gremio,1,1,Brasileirao Serie A 2016
2016-10-16,31,Sport,Vitoria,1,0,Brasileirao Serie A 2016
2016-10-17,31,Fluminense,Sao Paulo,1,2,Brasileirao Serie A 2016
2016-10-19,32,Santa Cruz,Botafogo-RJ,0,1,Brasileirao Serie A 2016
2016-10-22,32,Sao Paulo,Ponte Preta,2,0,Brasileirao Serie A 2016
2016-10-23,32,Atletico-MG,Figueirense,3,0,Brasileirao Serie A 2016
2016-10-23,32,Chapecoense,Santos,0,1,Brasileirao Serie A 2016
2016-10-23,32,Coritiba,Fluminense,1,1,Brasileirao Serie A 2016
2016-10-23,32,Flamengo,Corinthians,2,2,Brasileirao Serie A 2016
2016-10-23,32,Gremio,Internacional,0,0,Brasileirao Serie A 2016
2016-10-23,32,Palmeiras,Sport,2,1,Brasileirao Serie A 2016
2016-10-23,32,Vitoria,Cruzeiro,0,1,Brasileirao Serie A 2016
2016-10-24,32,America-MG,Athletico-PR,1,0,Brasileirao Serie A 2016
2016-10-27,33,Sport,Ponte Preta,1,0,Brasileirao Serie A 2016
2016-10-28,33,Fluminense,Vitoria,2,2,Brasileirao Serie A 2016
2016-10-29,33,Athletico-PR,Cruzeiro,1,0,Brasileirao Serie A 2016
2016-10-29,33,Atletico-MG,Flamengo,2,2,Brasileirao Serie A 2016
2016-10-29,33,Botafogo-RJ,Coritiba,0,0,Brasileirao Serie A 2016
